car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
8.358281215387890484e-01,-1.248448266924129246e-02,7.174722181817214106e-02,-7.519007176092264544e+00,-2.073037240159836259e-03,-9.881912430737979647e-03,-1.836013436415134120e-02,-1.548596727482485363e-02,1.637656817494212436e-02,-3.302117641982541679e-02,-6.200420146332832894e-03,5.368533859897961946e+00,-2.494018843324399479e-02,2.862351686708421161e-02,2.794867628274603888e+00,-1.629046701493292559e+00,-4.737687381085091687e-01,3.420267067983409959e+00,1.037166665569569900e-02,-1.007080029665339063e-02
8.244074671878742766e-01,9.820061555139969478e-02,-2.292891214648858089e-02,2.590845078702752602e+00,5.494368389741030589e-02,-2.420695964873641540e-02,-4.563614608161395414e-02,-5.709020587944868552e-03,-1.380579851595482854e-02,-3.544326870751729475e-02,3.304312829590617950e-02,3.510496406474025832e+00,-3.341058756391321327e-02,-1.951740377327935289e-02,-2.422957239373536353e+00,-7.253693270842401120e+00,8.414836101447651373e-01,5.483492617365028465e+00,1.273882616359890869e-02,-1.453357049012606386e-02
8.455452579995852425e-01,3.848961734040817761e-02,-7.836212708353929024e-02,4.223289423870635773e+00,-1.263890127102045013e-02,2.372887756472251419e-02,-1.323208470871008180e-03,-4.792683520835577804e-02,-3.048874623202794260e-02,-8.640795417486635266e-04,-3.674408060844347457e-03,-6.879051976285145642e+00,1.861754498765133548e-03,-3.164594958996996832e-02,6.372722042066170545e+00,6.559871095283629217e+00,-9.126632813388635412e-01,3.293066762393136671e+00,4.236823241913921859e-03,-1.315386773354398214e-02
1.187129405744315580e+00,6.648171682734646537e-02,7.936620165702654162e-02,6.194438474792690386e+00,-7.787383286299075225e-02,-3.585681827944844913e-03,-1.402921981073623064e-02,-2.799899531134205852e-02,-4.824016818710481769e-02,-2.580246193613813452e-02,-4.565754660183751062e-02,2.444373103649809309e+00,-3.765825616110288210e-04,4.188335030529947989e-02,4.919787596121214079e+00,-1.358294160517683480e-01,5.247854170079957470e-01,-2.699974651212013299e+00,-3.123290642063718953e-03,2.319161215337241233e-03
9.711720992231938077e-01,-2.800119326352024096e-02,2.655903065443182554e-02,-7.342859766759968210e+00,-4.247007542297343008e-02,-4.243687611139965871e-02,7.787178857461184156e-03,4.148653380608274821e-02,-6.004502431694501430e-03,2.787565984534472185e-02,1.480054319018446474e-02,-4.378023555439822800e+00,4.378216461165806983e-02,-4.051323035768938235e-02,-3.558499711994517867e+00,-3.346777492257114517e+00,-2.326127466258265386e+00,-3.775587068338341012e+00,-9.432314662180894121e-03,4.964495589626000127e-03
8.911412929026486518e-01,9.507241386227530122e-02,4.593567598759840109e-03,-4.110184871076718593e+00,9.501039606317926434e-02,-4.846766258488753587e-03,-4.164021389487398278e-02,1.118676851978275127e-02,-3.191559982822243791e-02,2.529083276569583927e-02,4.383138018420028315e-02,-1.692495312651212558e+00,-1.840470936385750489e-03,-4.530744279331262725e-02,2.769307369801651930e+00,1.377479936212827383e+00,-3.305277646235381894e+00,2.495339093508292194e+00,-2.224235526812379932e-03,5.701419746577972292e-03
8.032789836957563434e-01,-8.270250589285713105e-02,-9.788166572087120265e-02,-4.155995357953289115e+00,-9.224577574067926999e-02,1.986545323611786651e-02,-2.170890947369963353e-02,-3.906823632031944382e-03,-7.210211171567726396e-03,-4.929972742511924688e-03,-3.714426071602647955e-02,-5.293989711133034959e+00,-3.839417417531378052e-02,-2.405835500181156134e-02,-3.520650770613661606e+00,-2.602870281464154445e+00,-5.020454184030739953e+00,4.035072989067419513e+00,4.915189661360409509e-03,-3.190400918422998597e-03
1.097203583695693929e+00,-9.134626155741293330e-02,-7.740290431066498833e-02,-4.565955485360824184e+00,-1.702148390561983304e-02,1.850020608778435438e-02,3.572123468112857470e-02,4.813676460286711589e-02,-1.390286696402234096e-02,3.112543506721991704e-02,-1.852577200056163692e-02,-2.171218463515073083e+00,-2.887149292389088601e-02,9.271052866171802798e-03,-6.492378571133972542e+00,2.046189239194362131e+00,-2.970818679523095085e-01,6.202137497223750628e+00,-7.486975816082238992e-03,-8.206349096865985654e-03
9.983024132715490051e-01,-3.574554564338616736e-02,-7.086237815099105664e-02,-1.796273487352982201e+00,4.062127442072624439e-02,-3.145249147065852513e-02,-4.724818551008731771e-02,-2.764994358070669428e-02,2.314773766401372057e-02,-8.440940830384123517e-03,1.085467319378609352e-02,-7.853616090919814496e+00,-2.698278246206176068e-02,-1.052603450830138371e-02,5.235903383119593357e+00,-6.359327352147893464e+00,6.033356144170909374e+00,6.358492433152479251e+00,-8.515163476669519033e-03,1.461105015783905128e-02
9.167919950425994502e-01,9.163487675153295098e-02,-3.014935116934247539e-02,-9.885096560609731853e-01,-8.557551255551945624e-02,2.786376602625920129e-02,4.858391452888564943e-02,1.777636405274070353e-02,4.047446208552497871e-02,4.548866851114455323e-02,-2.851859110714059092e-02,6.462162704026217952e+00,5.510066871527927179e-03,-1.323591330491119544e-05,-1.101400241782970468e+00,-2.894497974405208396e+00,-7.409525804728312792e+00,2.841653930382880944e+00,-1.928160901269883321e-03,1.007807337839202247e-02
1.108845122960987695e+00,-7.260856421042094500e-02,3.845719576209766233e-02,-5.875784169310104943e+00,5.535847661857004609e-02,1.520685025011572766e-02,7.060604983648993693e-04,-4.506847330198889001e-02,1.502534287587628525e-02,-3.230425846090332481e-02,3.349218333961981320e-02,-2.143083135106152781e+00,-4.537086988349250949e-02,-2.483258931408846223e-02,3.543800675522234656e+00,3.144593196168537830e+00,7.104917906356035928e+00,5.518154005881168445e+00,1.153949998062137570e-02,9.506315917175132274e-03
9.229973058432766608e-01,-6.972534351410389353e-03,6.146744619277313970e-02,2.289994181991508171e+00,8.398092785215707790e-03,-3.867612467103828666e-02,-4.775558017897765795e-02,-2.416908478293919998e-02,-4.905599424726722613e-02,-3.414517210947320969e-03,-2.351720261125255299e-02,9.235266442721279390e-01,-4.020011397139665321e-03,3.481483570226456825e-02,-7.895649135742891289e+00,7.112688208175068638e+00,1.545630620294488722e+00,-7.185601450327137485e+00,7.986467003980588994e-03,-1.306030597075245707e-02
9.418394605822859589e-01,-2.107067043865132328e-02,-9.223349203109565408e-02,7.004963437449676533e+00,9.013782989328067430e-02,-1.113464428042541809e-02,5.107771407616021331e-03,-3.364180943015469827e-02,-2.029619185994747943e-02,-2.839171353870599893e-02,9.703892035488291545e-03,-7.121469858607262893e+00,-2.255762856734141661e-02,-4.255089101380278571e-02,-6.069188615446670099e+00,-5.711304821675765808e+00,-2.831507873171643652e+00,4.648780812678205976e+00,-5.229739188192319976e-03,1.225287741267675271e-02
1.085401807274290586e+00,-8.762519717710193223e-02,-5.059833153066999739e-02,3.719219137520568097e+00,6.606340648468192467e-02,3.410780702680929477e-03,4.399718334196391079e-02,-1.998939839947386915e-02,-1.625543436065676056e-02,1.961183229314787668e-03,4.391248848519593850e-02,-6.736261405520030721e+00,7.616306977781317489e-03,-9.918678380523925087e-03,5.355789445263820170e+00,7.787435893205254089e+00,-5.866594821962779704e+00,-2.072719840316921136e+00,8.512728792175039763e-03,2.073845438497999571e-03
9.658649626322228787e-01,4.172472322747072804e-02,-9.596131794525011860e-02,5.233475448845824829e+00,5.676210187816291275e-02,-5.169862469344213562e-03,6.995548670931460433e-03,-3.743546970235051008e-02,1.733004350580805153e-02,-4.387192576446388714e-02,4.727748769176069732e-02,4.603982059034375851e+00,-3.452608197208694579e-02,-4.776572263919118266e-02,5.224302047088402290e+00,7.762430664254473811e+00,1.845873262207385679e+00,4.310575343591926512e+00,-9.476005712146687993e-03,-1.009040899977511202e-02
1.164763510535581359e+00,6.987168794689274653e-03,-4.250833591575507026e-02,4.171984774386558570e+00,1.540483387852382979e-02,4.107587572349637173e-02,4.851454829909725153e-02,6.861030794124048371e-03,2.336438921834881055e-02,-4.245135766545934941e-03,-3.382857991404882025e-02,3.355239128395364645e+00,-3.431727969298407205e-02,-7.548519880762605272e-03,2.112267128006052985e+00,3.854594156126633919e-01,-3.560046686901822355e+00,5.481819021417074111e+00,-1.219372152456556051e-02,-1.293126190810581222e-03
9.406289597642092382e-01,8.642808457887968254e-02,7.532648733897848170e-02,-3.696472477143734281e+00,9.853600925183236825e-02,2.707343334212428121e-02,1.769167320050203662e-03,2.187767166273450747e-02,-2.676577614815672801e-02,-3.336725854488289955e-02,-4.017795589848469767e-02,6.443859483762720330e+00,-3.598411005803314744e-02,-1.565087024804289600e-02,-7.462607452555980458e+00,-3.115157797933568062e+00,4.861887332453987298e+00,4.669911292523796220e-01,3.012803749040041459e-03,-3.348615720310777269e-03
1.056514185993475463e+00,-9.670606477265440704e-02,4.526037153045534001e-02,-4.691197893684060816e+00,-3.794188938125447191e-02,1.958584753181813465e-02,2.617593050304153901e-02,1.574926739418552879e-02,-8.784660377966421740e-03,-3.044309888728660360e-02,1.025712564245210429e-02,6.607000328410107315e+00,1.037966655660486903e-02,-1.976190469476438866e-02,-1.743912832798613977e+00,-1.108442695845729631e+00,6.037420566482023077e+00,6.197232300615736378e+00,-1.284275214234032597e-02,-1.164947714515949910e-02
9.517901660591769897e-01,-4.331440893222580218e-02,-7.106035082360462329e-02,3.434125740675805005e+00,-2.644513015824838387e-02,2.568474909296673825e-02,1.035087928932974799e-02,9.401929252147056548e-03,-1.225469530305223209e-03,-1.591212498058314218e-02,-3.772070115668176016e-02,-4.045381147273795719e+00,-3.012180175988934602e-02,-6.246801646950385367e-03,-1.537240040210200220e+00,6.101969236063327529e+00,-7.649788914507839266e+00,-1.264914865387709142e+00,1.684173197937051045e-03,-8.028223437658533676e-03
1.106179286656298721e+00,8.504106571296665695e-02,5.568450329267310428e-02,-5.802588692381100088e+00,-7.819109895998527238e-02,3.609918122224207992e-02,1.116632832091609545e-02,5.529970195229286234e-03,4.797157100214737013e-02,-2.909031787805517466e-02,2.307355470095670547e-02,4.595826318530514598e+00,-2.891468539801922422e-02,-8.718688944795105478e-03,7.227779813621349803e+00,-6.331994048963245802e+00,5.503590900204969216e+00,-5.058186060779300774e+00,1.099917067154668367e-02,1.048692508259925840e-02
1.001148023449631275e+00,8.095994875992698625e-02,1.048817441604507628e-02,2.108243072612712155e-01,-7.259967713945032763e-02,2.117032038857212528e-02,-4.525581779788656611e-02,4.387397299768766579e-03,2.900717518845323528e-02,4.030374193828277496e-02,-3.122947944997128689e-02,7.591534200246726982e+00,2.622183616562014097e-02,1.558292202385204439e-02,4.752552244496353495e+00,1.931658599529960441e+00,3.724957693229624667e+00,-4.829307238894767096e+00,5.159920291423267594e-03,-1.000623098600321101e-02
9.190974365722751616e-01,1.184473121512101546e-02,-1.897139966638708430e-02,2.625623156466044605e+00,-1.158043365109132083e-02,4.807049840236013449e-03,1.189410433058202265e-03,-6.035015515920422180e-04,-2.565916169577882322e-02,-4.252689229668271675e-02,3.150613431008320031e-02,-3.487180721261289307e+00,3.526839305020565418e-02,1.639439368743882131e-02,7.701264457178170986e+00,-6.706635048861286919e-01,-5.917658187346228615e+00,-7.283083045116402587e+00,1.657895818621593631e-03,3.273272506429891759e-03
8.634733862632455459e-01,6.422961959610115623e-02,1.466358027734301905e-02,-3.034326468788197673e-01,8.402754274627416420e-03,1.578010364758306028e-02,-2.192847391091296005e-02,-3.835579042273441763e-02,3.427743458684814892e-02,4.418038526122090859e-02,-1.564111148529916812e-02,-5.765505268820717788e+00,-4.639761923711632069e-02,-1.160062467110143519e-02,6.158352691881965768e+00,-3.351433692010953536e+00,-3.523100675458429976e+00,5.320049239874412805e+00,1.260825725916389813e-02,-5.616694826721653142e-03
1.175768564520621506e+00,5.845616326283439856e-02,-6.452442496699357932e-02,-1.535255599873394772e+00,-5.271888487850076577e-02,5.130115037753499307e-03,-1.956229694719936740e-02,-1.686226266792434370e-02,4.284644855128527663e-02,2.464510645107595432e-02,1.446761388669344506e-02,7.491386396456404029e+00,-3.378608246613373778e-02,-4.526021205150052712e-02,-5.049181309433439679e+00,-1.824239944248967404e+00,4.751683689269992072e-01,4.691507143531969959e+00,1.130049541273013027e-02,-7.951505917727242495e-03
1.065281141963961620e+00,3.194092631364531254e-02,4.329697330732898419e-02,-6.166090128334598575e+00,9.565873044665665348e-02,-3.655568462360943294e-02,-1.969864380252326491e-02,-4.196622471471660870e-02,-3.343977180363087026e-02,4.254905217314335075e-02,-3.570530102041022391e-02,1.880535053509342802e+00,3.158829549788458313e-02,8.607770843392072158e-03,-6.635897936806173902e+00,9.459939199634916918e-01,4.735389355772355202e+00,5.785185897943783573e+00,-4.811946008064031319e-03,-1.507552342386272656e-03
9.742788615017321519e-01,-5.361236307751842539e-02,9.033106002142102242e-02,5.086016884295148088e+00,9.583539041073615983e-02,-1.636449559931734549e-02,2.045280509322940088e-02,-3.444940108038943571e-02,3.712757718254619532e-04,-2.840428915958301964e-02,2.854251025526327590e-02,-4.446523732504168436e+00,-3.052599696000857232e-03,6.672117374158882674e-03,-2.133870450564783638e+00,2.160632948957218247e+00,4.008744758977989875e+00,-8.941885671591975893e-01,1.260772250584391886e-02,-1.036009594118722163e-03
8.078515968533678260e-01,6.892539341694989274e-02,6.477820038321793761e-02,5.088984710353001262e+00,-7.648413814524045173e-02,-3.828113698444421398e-03,3.496574366755803021e-02,-3.843046861931986857e-03,-3.424449187719381948e-02,1.280703186825807305e-02,7.309766071712339719e-03,4.607628640787362784e+00,-2.529187851318503988e-03,-4.298285499522827569e-02,2.647159583925725812e+00,7.486903377130165183e+00,5.302924108440651096e+00,-4.646214426218781668e+00,4.867393971368060013e-04,4.777539998681742256e-03
9.618136915837041112e-01,-7.512492716492179257e-02,9.478209076990848359e-02,3.431061809657199646e+00,-3.442382813313070444e-02,4.372834718453953717e-02,3.467118335176433419e-05,-1.032875908682368005e-04,2.603924144248113970e-03,-4.817006721585991025e-03,3.452876049570442751e-02,5.583473662540258786e+00,-4.934212524688452728e-02,3.935302855465308558e-02,5.262962833391465978e+00,-3.097464304205123753e+00,-2.235389670799925455e-01,-3.465317796225168223e+00,2.513701473289234323e-03,-8.701315183335882331e-03
1.130526864892198668e+00,3.137808231896591082e-02,1.264443684367186349e-02,5.503350305703500922e+00,-9.728468900724368540e-02,-1.327084834445422384e-02,1.229009915248546747e-03,4.266117593854074075e-02,8.549701681809837583e-03,3.412540883492391763e-02,3.643571460520389493e-02,7.255936702224635937e+00,1.076292968072679879e-02,3.885076651644939205e-02,-1.711775597468093935e+00,-3.036151010664735139e+00,-5.665201646738516672e+00,-1.599126844891744170e+00,-1.072274191386108147e-03,7.000992598768372710e-03
9.404752774217202127e-01,2.144027800774846171e-02,4.902023481554354523e-02,4.880876137432299089e+00,5.872546680609344594e-02,4.261965083640102681e-02,1.327548013515662817e-02,2.743437035627470377e-02,1.340898578733619451e-02,4.503343451310541645e-02,2.113900602532350903e-02,3.023617579104811881e+00,3.699872902934828178e-02,1.234056102466658811e-02,-7.050276401575674257e+00,1.783803591635603425e+00,-2.890006022442026534e-01,5.444896426898237607e+00,-5.314362130640042613e-03,7.344582554772754318e-03
8.908874247397104984e-01,8.150553804934879132e-02,1.391505018006129746e-02,5.714349506871620576e+00,1.763032825435832673e-02,-8.812425754079269979e-03,3.576654902272921599e-03,-2.947734767029660738e-02,4.771868105084545175e-02,1.367498097394545531e-04,2.340593224416438745e-02,6.018736615894944464e+00,9.368661358672890349e-03,2.271923182795913820e-02,-2.669807663586349022e+00,7.967046933727260694e+00,-5.847684553044087963e+00,-2.846701792183512936e+00,5.023548914398772922e-03,-5.463874797498215544e-03
1.118464479214726692e+00,6.001013024867141166e-02,7.821095853455226066e-02,5.110119817495023753e+00,-2.351910305967135073e-02,1.679209160036090887e-02,4.132641209399591509e-02,3.549521959964210827e-02,-2.365464787418779594e-02,-4.499198880614773549e-02,2.718826025788302625e-02,-1.591824131483708271e+00,-1.817773804093549689e-02,2.116908185680128895e-02,4.670554968478892732e+00,-7.645668398948719968e+00,-2.297459029556907950e+00,6.933086240656120225e+00,-1.549230602224446057e-03,7.995566016312086188e-03
8.763122900520355918e-01,-3.480002037668987469e-02,-5.210509364458646570e-02,5.711758943290568880e+00,-5.701130117573987438e-02,3.942341042963058706e-03,-8.186444272952897450e-03,-2.636313225467361646e-02,2.407879649922810283e-02,-1.300291646147055252e-02,-1.476616144200284392e-02,2.110837268383480847e+00,3.907889659133248483e-02,-7.561497098681382867e-03,3.062401954818726679e+00,-3.207930444498803269e+00,2.860871986982662207e+00,6.544936283538898891e+00,2.602823894752829756e-03,-1.335015294042157102e-02
1.187765770230182039e+00,3.291065563998038512e-02,-3.733995357561339934e-02,-2.870599737893403613e+00,-6.716201437200072788e-02,2.943629530183854148e-02,4.462684700457145159e-03,-7.610068363317047668e-03,-2.760023075876481130e-02,-3.507440867169811516e-02,-1.528688733926993754e-02,-1.092687564546260148e+00,-1.036911788727330752e-02,-4.847704881748319400e-02,-5.913797640500268571e+00,-7.099271189166179497e+00,-6.011512142229822331e-01,3.041849697497600147e+00,7.928591921595279715e-03,3.035180971063505817e-03
9.148763659768548440e-01,1.727713613623556299e-02,-2.106405445907302831e-03,-5.636266477794222851e+00,-8.566626877967094267e-02,1.843057584579718688e-02,1.572054642471802655e-02,7.574023069516676310e-03,2.134565138486581304e-02,-8.464374366762339452e-03,1.742253247572279895e-02,-2.727614410800477174e+00,5.803530473777809839e-03,9.187860902047498279e-03,4.941817067751728132e-01,-4.646246613039348716e-01,7.333674997779256799e+00,-1.097209973179545273e+00,-2.619755847914769301e-03,2.896546087867678254e-04
8.868265953384274480e-01,-2.515236584794994235e-03,4.374865708263436792e-02,-5.245013009599130527e+00,2.365883072334236392e-02,4.856613142940613415e-04,4.923524797185188651e-02,3.857336973761769927e-02,-1.615722083913913310e-02,-1.819139405299722428e-02,1.942347464200627760e-02,-6.715111142912771669e+00,-1.364988092689146948e-02,3.796385217780845478e-02,-4.894965189395907856e-01,-6.643004852883759526e+00,-4.207307922538959133e+00,1.881676421666732324e+00,-8.808674962595535243e-03,4.589532387203169167e-03
1.144981380770877077e+00,-8.560916256749780129e-02,7.735625796391218389e-02,-7.143564705555528249e+00,-3.059223830289496682e-02,-2.794405648617620530e-02,8.825776915710112358e-03,-4.591161014740256091e-02,-9.938449558158223007e-03,3.851119187788691611e-02,2.586897676195276663e-02,2.174986397264712323e+00,2.485566725544588462e-02,9.189045187033319240e-03,-4.479776551260293616e+00,4.263260564443335454e+00,7.036808930572252763e+00,-1.137043653924251885e+00,9.623707540988063816e-03,7.647153386453768575e-03
9.261700310907807765e-01,5.011850942282486399e-03,-7.925000406969967548e-02,7.226462579006247111e+00,3.304344523361962827e-02,8.381513460774606128e-03,-4.618431429045607994e-02,-3.815333228288939754e-02,-3.217283821785778264e-02,-3.798286805784698711e-02,2.544737848571503036e-02,-1.374486726326642483e+00,6.943102218319549546e-03,-9.497053248302023132e-03,-4.049313017401567905e+00,2.261836315511176920e+00,-7.294614708888360610e-01,-4.203993341655479554e+00,-1.241067927638006378e-02,-7.264525035164623792e-03
1.158136710362466237e+00,-2.882633608975775086e-02,4.000784441247517975e-02,5.511998212569302780e+00,-5.762055285605238719e-02,-4.815226670418377986e-02,2.217081239937354620e-02,-3.845872718475321084e-02,-2.871027394866858609e-02,-1.696736650191116302e-02,-1.530608592654697508e-02,7.448523818210544434e+00,3.000288486098144636e-02,-4.556374234777972598e-02,-5.243694706164436781e+00,-5.628702526615958490e+00,4.462761898334637323e-01,-7.133204395260271724e+00,-2.804404143099886032e-03,-6.278100988776656038e-03
1.131881994566312777e+00,-2.256975780232284290e-02,-1.670009579252107468e-02,7.557288543239836898e+00,7.107799659308197682e-02,2.412051025134254179e-02,-2.384714641334511123e-02,4.726114228908026571e-02,-5.723832240707237007e-03,-4.681639892268432690e-02,-3.049269330713942974e-02,-5.991766328824807530e+00,-3.307143503677498209e-02,3.679016685417613175e-02,1.366637459769348695e+00,7.341411973195750562e-01,-1.618039696223874557e+00,-3.364255107618614460e+00,-6.089106703649998023e-03,1.491498848615925576e-02
9.026821841369118138e-01,5.402417471464823762e-02,-5.522301881702756238e-02,8.568146427431937440e-01,4.947783771780164819e-02,3.493779645404940237e-03,1.852203354454685924e-02,-4.563722434581281295e-02,4.123882602666120722e-03,-1.806194186141196756e-02,-3.827507526188007880e-02,-6.447916682402155431e+00,-3.645172079247628594e-02,2.900554713609401758e-02,-1.489931228294517851e+00,-9.260217495787177455e-01,-6.127088004109193520e-01,4.435725153039966173e+00,-2.792450100503078222e-03,1.521427229485481508e-03
8.395624573856584894e-01,9.678770231301717097e-02,4.294381058457188982e-02,2.607492482232547815e+00,9.412149077618711668e-03,-7.360399410012631594e-03,2.226802696637357470e-02,8.913654359470737920e-03,4.794143836029762795e-02,2.330700762240540957e-02,1.424022235073603426e-02,1.619917395083923850e+00,-4.143741421647735568e-02,3.592192818876745186e-02,5.676268301036886399e+00,5.291929284703194014e-01,6.658972109177927479e-01,5.305353840596204407e+00,-8.579017653811043045e-03,-7.796119039046773419e-03
1.178846424365841417e+00,9.744987226545695491e-02,-6.763423382386742067e-02,4.241292034466058070e+00,-5.691690913311148181e-03,2.566512861391920253e-02,1.433850643295232763e-02,2.811469221438975263e-02,2.720834143627724744e-02,-2.579484256890699628e-02,-7.734366618928824322e-03,1.034261169249589329e+00,1.633635606290995135e-02,-7.939533467924822507e-03,7.377013130601635993e+00,4.175002165718487035e+00,5.578270148191828426e+00,5.411753420566229877e+00,1.230465482236917270e-02,-1.238899778485064683e-02
9.028940449412896641e-01,1.461332132842163567e-03,3.039664934530209028e-02,5.509002888419793464e+00,-3.485096373473187126e-02,3.240930708757504275e-02,4.399270039327728143e-02,4.816198385163263096e-03,-4.316905264718091939e-02,-2.581125404800501885e-02,1.229190097636541357e-02,-4.653120859346222105e+00,4.855600896110014164e-02,4.427771283734389940e-02,3.680560143273226004e-02,6.040868173976015498e+00,2.114442581807924881e-01,-7.200686108647557759e+00,1.259602380820255309e-02,-7.970068095899812688e-04
1.062059267029418663e+00,-9.904934825136213483e-02,-1.161531909744498159e-02,4.599951531671351290e-01,5.230802062934111762e-02,-2.024273848536397788e-02,-4.274349735860420024e-02,5.499867656127442606e-03,4.509450168905652923e-02,4.054059206130390669e-02,3.125123905428837945e-02,3.955596512833755796e+00,2.786691099629734492e-02,4.660589152675785607e-02,-1.596305673043318052e+00,-5.943959207979812476e+00,-1.126872887268987711e+00,-4.749836740158912107e+00,1.343832407672515203e-03,7.367563397233760358e-03
9.057643565289849041e-01,-4.546467907557905086e-02,-2.248657926659373973e-02,6.461385161952808431e-01,-1.018280305479971060e-02,-2.497882043037288891e-03,-1.102479814400660063e-02,1.916482408749566047e-03,4.487693125607677969e-02,-3.465633914766375057e-02,-2.588637232821691322e-02,1.145256246260673905e+00,2.592224264165536585e-02,4.957195142779070862e-03,-7.855055868570826050e+00,-3.510815864527323527e-01,7.205280096343537721e+00,-4.384596732391615959e+00,4.651911748158182869e-05,-4.222015695122266141e-03
9.627688239980155549e-01,2.103259453534481183e-02,1.753773223279582461e-02,-4.674117980631915970e+00,-2.088412685828824888e-02,5.231298529130901098e-03,4.855240640830886523e-02,4.616163773360903999e-02,-3.387968165880196614e-03,-3.229980253267410173e-02,1.290095926512649371e-03,6.076620138778283220e+00,-3.755316517480297711e-02,1.685976276292021347e-02,6.000910057726766667e+00,4.286827243032416135e+00,3.030239137613186529e-01,-4.973598977041309155e+00,1.265393381408072733e-02,-6.756734296223537370e-03
9.133577392279949025e-01,8.552937237370980550e-02,-5.491679233642230568e-02,7.281127076312268187e+00,-3.634815591079036678e-02,-2.266539540270695596e-02,-8.468003904358846479e-03,4.888691270891531993e-02,-1.347895927843886094e-02,1.021586179955208395e-04,2.020168140679065583e-02,-3.811641749181191585e+00,4.419390769454731305e-02,-4.911278708197595183e-02,2.173834127485738676e+00,-6.148571596815283868e+00,-1.829561705022356932e+00,-3.565873876687028599e+00,-8.040275057469712522e-03,8.931180844421640619e-03
9.359345586934993966e-01,1.189785526731294840e-02,4.765423528546816612e-02,2.420325740195490738e+00,-7.444013409403299475e-02,-3.225599721612605608e-03,-3.558730678485061416e-02,1.484095162763356124e-03,-2.751726418037961364e-03,-2.777072128921708252e-02,-3.281091766250709973e-02,2.945521391598733274e+00,-2.519956978866102690e-02,-4.739380071411663370e-02,-1.096957729687932925e-01,-4.107501149047326550e+00,3.534606903460623784e+00,-2.720769314053532284e+00,7.567319514811677097e-03,4.554467427996117257e-03
9.295539770771150678e-01,-6.129393046262315153e-02,-9.826919626273988850e-02,-5.475175848464497008e+00,5.648870780365045086e-02,2.194070823830301942e-02,-1.533793598591783741e-02,2.284013939577310415e-02,-3.205023927008095186e-02,-5.491423288138883030e-04,2.041826179593250745e-02,7.520778946816397692e+00,-1.176266931256687853e-02,4.409678958711811536e-02,-4.671400849221852170e+00,5.831230662083546790e+00,-5.320006993935098905e+00,4.654368409534809459e+00,-7.889934691742409370e-03,-2.000394487198216623e-03
9.848525195983741654e-01,-2.435928059133499191e-02,-1.126068291757986728e-03,3.913307072416602139e+00,-4.865517970601110354e-02,4.502715548681625324e-02,3.328792619016848753e-03,3.165096411960638401e-02,2.144744501660292291e-02,-4.254832383984176458e-02,4.747180669728325031e-03,7.130610001497732497e+00,-4.862750809010623482e-02,3.204148641511229967e-03,-4.094428194166647828e+00,-6.525552831152699795e+00,2.376402137141980120e+00,-1.005139236222252208e-01,8.149223558103673229e-03,-8.156476488456309432e-03
9.567346159786377369e-01,-5.222474288889693977e-02,-4.340709658309796493e-02,4.225115100641684052e+00,6.244905481358434263e-03,3.594901310722556365e-02,8.689571719586307308e-03,-1.650389745767063404e-02,-4.183410201837316905e-02,-1.942358478869130045e-03,-1.553576061899421268e-02,5.846992427271535675e+00,-2.074767137289247609e-03,-4.449837791352670435e-02,-2.879787165961344542e+00,-9.892824130776869396e-01,-4.905173505262700573e+00,-4.669484499550231149e+00,-5.443308282287034894e-04,9.472369291267299790e-03
9.615032256077732375e-01,4.363234470268878562e-02,-9.805814767977689972e-02,3.612597665364619459e+00,-9.346307523623083313e-02,2.370898533062565372e-02,6.233801955921179638e-03,2.570312164081278716e-02,-4.429372329854835977e-02,9.150108664051595508e-03,-4.627280127699702483e-02,-1.916711750965729877e+00,-2.905588015401634749e-02,-3.041163193316449853e-02,4.912898888458792968e+00,2.622955286447492540e-02,-1.818949361692757449e+00,-4.396920037675473125e+00,9.627311014917499035e-03,1.493708262577470719e-02
1.100476989706350439e+00,-4.955479424817177403e-02,-3.830156829209281633e-02,6.269930198151024925e+00,-5.197214696754320212e-02,4.820955856788232408e-02,2.378629483444763548e-03,-5.498172398796907778e-03,-4.413233852986347266e-02,3.045024280269204020e-03,-3.182427812235320841e-02,3.547514180939504769e+00,-2.355347475657318043e-02,-1.601071736638114834e-02,-4.033212786147963413e+00,7.373859813928095974e+00,6.385660892730419036e+00,-6.063854119405780452e+00,9.266835903867060367e-03,-1.279415053742707920e-02
9.896343614228768626e-01,2.433769904092328296e-02,2.983576902516169027e-02,5.210542967151772231e+00,3.633956587839928809e-02,4.983829609864401378e-02,-9.045752099023009196e-03,-2.130883870550838444e-02,-5.355916659218508402e-03,2.470221493928684287e-02,-4.705410166221940527e-02,-6.484608501387715052e+00,-2.883269865382681596e-02,-6.134728832691824230e-03,-7.809693476873462714e-01,1.057877028123826335e+00,6.526950898508012244e+00,-7.233094373088018614e+00,3.531053291258931179e-03,9.067417204089905924e-03
